track_name,artist,year,views,is_hit,genre,listeners,playcount,tags,lyric_positivity,slang_count,primary_theme,bpm,energy,danceability,valence,acousticness,loudness,key,mode,spectral_flatness,zero_crossing_rate,mfcc_mean,spectral_contrast,poly_features,instrumentalness,liveness,speechiness,sub_genre
Boys Don't Cry #390,Anitta,2021,2376,0,pop,101540,3406582,"brazilian,pop,mpb,rnb",0.88,8,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Idiota #164,Jão,2021,923,0,pop,966409,1425624,"brazilian,pop,mpb,rnb",0.58,1,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Vai Malandra #61,Anitta,2021,1854,0,pop,383071,1511313,"brazilian,pop,mpb,rnb",0.67,9,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Deixa #48,Pop Brasil,2021,4340,0,pop,154731,3212432,"brazilian,pop,mpb,rnb",0.38,5,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Rainha da Favela #319,Ludmilla,2021,2236,0,pop,100685,3780658,"brazilian,pop,mpb,rnb",0.25,15,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Socadona #206,Ludmilla,2021,3382,0,pop,459719,4939283,"brazilian,pop,mpb,rnb",0.1,1,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Maldivas #42,Ludmilla,2021,1392,0,pop,313139,3874594,"brazilian,pop,mpb,rnb",0.75,10,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Flash #192,Ludmilla,2022,28220819,1,pop,227654,1169860,"brazilian,pop,mpb,rnb",0.87,4,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Rainha da Favela #53,Ludmilla,2022,41849655,1,pop,629468,3688956,"brazilian,pop,mpb,rnb",0.11,8,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Coringa #155,Jão,2022,16371931,1,pop,925898,3718241,"brazilian,pop,mpb,rnb",0.17,8,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Vou Morrer Sozinho #398,Jão,2022,29387485,1,pop,104894,1366068,"brazilian,pop,mpb,rnb",0.68,1,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Bang #149,Anitta,2022,1060223,1,pop,127556,193165,"brazilian,pop,mpb,rnb",0.86,10,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Bang #121,Anitta,2022,21179322,1,pop,976113,4171388,"brazilian,pop,mpb,rnb",0.63,3,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Maldivas #50,Ludmilla,2022,40403559,1,pop,422448,3441093,"brazilian,pop,mpb,rnb",0.7,8,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
"Amarelo, Azul e Branco #398",Pop Brasil,2022,27777493,1,pop,229153,59943,"brazilian,pop,mpb,rnb",0.38,11,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Onde Você Mora #423,Pop Brasil,2022,40114364,1,pop,732552,1964649,"brazilian,pop,mpb,rnb",0.18,15,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Campo de Morango #46,Luisa Sonza,2022,5440593,1,pop,110853,1256154,"brazilian,pop,mpb,rnb",0.88,10,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Verdinha #235,Ludmilla,2022,21316746,1,pop,623347,1516342,"brazilian,pop,mpb,rnb",0.49,6,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Onde Você Mora #50,Pop Brasil,2022,1101176,1,pop,370582,1131546,"brazilian,pop,mpb,rnb",0.33,0,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Flash #457,Ludmilla,2022,22316301,1,pop,922542,2261389,"brazilian,pop,mpb,rnb",0.6,1,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Campo de Morango #165,Luisa Sonza,2022,19277299,1,pop,181894,2129110,"brazilian,pop,mpb,rnb",0.33,1,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Essa Eu Fiz Pro Nosso Amor #388,Jão,2022,15908497,1,pop,454570,2494830,"brazilian,pop,mpb,rnb",0.39,10,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Bang #232,Anitta,2022,29677730,1,pop,648876,624894,"brazilian,pop,mpb,rnb",0.78,3,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Cheguei - Acústico,Ludmilla,2022,8845475,1,pop,564571,2931090,"brazilian,pop,mpb,rnb",0.6,5,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Sagrado Profano #118,Luisa Sonza,2022,4052,0,pop,735084,1378531,"brazilian,pop,mpb,rnb",0.81,14,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Vou Morrer Sozinho #211,Jão,2022,2150,0,pop,41702,2122354,"brazilian,pop,mpb,rnb",0.48,10,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Anaconda #80,Luisa Sonza,2022,3106,0,pop,631515,4675697,"brazilian,pop,mpb,rnb",0.73,12,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Rainha da Favela #294,Ludmilla,2022,80,0,pop,680263,165692,"brazilian,pop,mpb,rnb",0.85,3,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Vai Malandra #192,Anitta,2022,3219,0,pop,200016,1302360,"brazilian,pop,mpb,rnb",0.11,11,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Flash #22,Ludmilla,2022,3672,0,pop,393260,2391219,"brazilian,pop,mpb,rnb",0.12,15,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Campo de Morango #392,Luisa Sonza,2022,4950,0,pop,631948,3772232,"brazilian,pop,mpb,rnb",0.28,2,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Vou Morrer Sozinho #167,Jão,2022,1401,0,pop,9764,2208407,"brazilian,pop,mpb,rnb",0.24,13,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Menina Solta #230,Pop Brasil,2022,347,0,pop,147883,4404808,"brazilian,pop,mpb,rnb",0.3,6,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Envolver #66,Anitta,2022,4586,0,pop,828418,3129109,"brazilian,pop,mpb,rnb",0.8,7,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Socadona #420,Ludmilla,2022,1486,0,pop,961993,988236,"brazilian,pop,mpb,rnb",0.33,7,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Coringa #402,Jão,2022,4433,0,pop,309119,3876722,"brazilian,pop,mpb,rnb",0.64,9,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Rainha da Favela #453,Ludmilla,2022,4953,0,pop,57567,732703,"brazilian,pop,mpb,rnb",0.73,4,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
"Amarelo, Azul e Branco #98",Pop Brasil,2022,4779,0,pop,885931,4999784,"brazilian,pop,mpb,rnb",0.24,4,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Rainha da Favela #18,Ludmilla,2022,599,0,pop,336339,2142271,"brazilian,pop,mpb,rnb",0.17,13,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Vou Morrer Sozinho #323,Jão,2022,1774,0,pop,846708,2168498,"brazilian,pop,mpb,rnb",0.44,7,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Coringa #463,Jão,2022,3934,0,pop,911668,2380754,"brazilian,pop,mpb,rnb",0.52,4,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Paradinha #181,Anitta,2022,2996,0,pop,469227,3376098,"brazilian,pop,mpb,rnb",0.25,0,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Maldivas #3,Ludmilla,2022,899,0,pop,205055,2975532,"brazilian,pop,mpb,rnb",0.31,15,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Vou Morrer Sozinho #408,Jão,2022,1508,0,pop,989126,1586021,"brazilian,pop,mpb,rnb",0.28,7,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Anaconda #491,Luisa Sonza,2022,4341,0,pop,236228,4554983,"brazilian,pop,mpb,rnb",0.36,10,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Idiota #207,Jão,2022,1285,0,pop,998487,2462560,"brazilian,pop,mpb,rnb",0.71,4,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Maldivas #364,Ludmilla,2022,1904,0,pop,789183,2162584,"brazilian,pop,mpb,rnb",0.66,10,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Pirata #413,Jão,2022,1394,0,pop,38015,2502938,"brazilian,pop,mpb,rnb",0.45,1,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Fica #12,Pop Brasil,2022,3110,0,pop,812556,3542266,"brazilian,pop,mpb,rnb",0.6,1,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
"Amarelo, Azul e Branco #371",Pop Brasil,2022,716,0,pop,81187,3559048,"brazilian,pop,mpb,rnb",0.81,7,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Onde Você Mora #137,Pop Brasil,2022,3620,0,pop,602365,72757,"brazilian,pop,mpb,rnb",0.67,11,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Anaconda #447,Luisa Sonza,2022,1040,0,pop,614234,2550554,"brazilian,pop,mpb,rnb",0.75,13,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Campo de Morango #198,Luisa Sonza,2022,267,0,pop,521525,2863787,"brazilian,pop,mpb,rnb",0.16,13,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Rainha da Favela #322,Ludmilla,2022,1739,0,pop,904039,2719767,"brazilian,pop,mpb,rnb",0.79,8,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Idiota #67,Jão,2022,3707,0,pop,32559,2589101,"brazilian,pop,mpb,rnb",0.33,7,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Girl From Rio #468,Anitta,2022,2824,0,pop,923571,825137,"brazilian,pop,mpb,rnb",0.43,10,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Onde Você Mora #81,Pop Brasil,2022,322,0,pop,50540,2259141,"brazilian,pop,mpb,rnb",0.13,9,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Campo de Morango #308,Luisa Sonza,2022,4347,0,pop,133657,3903180,"brazilian,pop,mpb,rnb",0.15,7,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Chico #143,Luisa Sonza,2022,3553,0,pop,826545,2088699,"brazilian,pop,mpb,rnb",0.36,3,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Principalmente Sinto Sua Falta #370,Luisa Sonza,2022,2318,0,pop,912461,4146792,"brazilian,pop,mpb,rnb",0.44,9,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Boys Don't Cry #161,Anitta,2022,3324,0,pop,631120,3916123,"brazilian,pop,mpb,rnb",0.31,7,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Verdinha #450,Ludmilla,2022,571,0,pop,841138,2260136,"brazilian,pop,mpb,rnb",0.69,8,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Socadona #165,Ludmilla,2022,3321,0,pop,598168,3194109,"brazilian,pop,mpb,rnb",0.89,10,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Envolver #177,Anitta,2022,1288,0,pop,704731,3924676,"brazilian,pop,mpb,rnb",0.68,6,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Boys Don't Cry #99,Anitta,2022,1225,0,pop,82101,1371524,"brazilian,pop,mpb,rnb",0.76,13,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Onde Você Mora #390,Pop Brasil,2022,873,0,pop,700584,1659745,"brazilian,pop,mpb,rnb",0.69,12,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Vai Malandra #271,Anitta,2022,1666,0,pop,458957,4553565,"brazilian,pop,mpb,rnb",0.26,15,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Girl From Rio #74,Anitta,2022,4964,0,pop,636784,1398936,"brazilian,pop,mpb,rnb",0.22,11,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Pirata #159,Jão,2022,1394,0,pop,684457,1437186,"brazilian,pop,mpb,rnb",0.27,12,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Girl From Rio #253,Anitta,2022,216,0,pop,43362,3389877,"brazilian,pop,mpb,rnb",0.43,9,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Pirata #453,Jão,2022,4831,0,pop,492051,917291,"brazilian,pop,mpb,rnb",0.32,6,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Vou Morrer Sozinho #181,Jão,2022,4245,0,pop,951005,438366,"brazilian,pop,mpb,rnb",0.43,6,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Coringa #113,Jão,2022,3833,0,pop,209236,1389240,"brazilian,pop,mpb,rnb",0.57,14,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Anaconda #320,Luisa Sonza,2022,3826,0,pop,548761,1924755,"brazilian,pop,mpb,rnb",0.57,6,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
"Amarelo, Azul e Branco #131",Pop Brasil,2022,4616,0,pop,380330,2973519,"brazilian,pop,mpb,rnb",0.54,6,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
"Amarelo, Azul e Branco #111",Pop Brasil,2022,411,0,pop,597958,1148780,"brazilian,pop,mpb,rnb",0.26,12,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Anaconda #498,Luisa Sonza,2022,2293,0,pop,951432,2172704,"brazilian,pop,mpb,rnb",0.77,13,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
"Amarelo, Azul e Branco #221",Pop Brasil,2022,3652,0,pop,350960,1525807,"brazilian,pop,mpb,rnb",0.6,6,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Girl From Rio #55,Anitta,2022,2562,0,pop,568368,3370506,"brazilian,pop,mpb,rnb",0.72,9,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Anaconda #449,Luisa Sonza,2022,761,0,pop,1308,4890858,"brazilian,pop,mpb,rnb",0.54,13,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Pupila #74,Pop Brasil,2022,2166,0,pop,510429,3911931,"brazilian,pop,mpb,rnb",0.12,2,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Socadona #345,Ludmilla,2022,1738,0,pop,492298,2590199,"brazilian,pop,mpb,rnb",0.2,8,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Pirata #198,Jão,2022,4964,0,pop,779593,2733817,"brazilian,pop,mpb,rnb",0.72,11,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Deixa #437,Pop Brasil,2022,1461,0,pop,190139,3331179,"brazilian,pop,mpb,rnb",0.72,11,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Pirata #293,Jão,2022,466,0,pop,487165,814924,"brazilian,pop,mpb,rnb",0.55,1,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Deixa #221,Pop Brasil,2022,3272,0,pop,731652,760413,"brazilian,pop,mpb,rnb",0.47,7,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Deixa #73,Pop Brasil,2022,936,0,pop,480028,3822445,"brazilian,pop,mpb,rnb",0.46,4,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Verdinha #162,Ludmilla,2022,4422,0,pop,446950,1802112,"brazilian,pop,mpb,rnb",0.27,15,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Principalmente Sinto Sua Falta #201,Luisa Sonza,2022,797,0,pop,162467,4601174,"brazilian,pop,mpb,rnb",0.23,6,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Fica #62,Pop Brasil,2022,4289,0,pop,346390,3612022,"brazilian,pop,mpb,rnb",0.74,4,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Chico #293,Luisa Sonza,2022,250,0,pop,917256,1271337,"brazilian,pop,mpb,rnb",0.11,8,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Paradinha #467,Anitta,2022,1564,0,pop,439976,3454434,"brazilian,pop,mpb,rnb",0.86,4,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Chico #332,Luisa Sonza,2022,4175,0,pop,519458,3728860,"brazilian,pop,mpb,rnb",0.87,14,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Deixa #433,Pop Brasil,2022,190,0,pop,258242,2805048,"brazilian,pop,mpb,rnb",0.11,15,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Campo de Morango #408,Luisa Sonza,2022,4096,0,pop,283771,1424533,"brazilian,pop,mpb,rnb",0.34,4,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Campo de Morango #205,Luisa Sonza,2022,3706,0,pop,745776,3691246,"brazilian,pop,mpb,rnb",0.71,7,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Rainha da Favela #479,Ludmilla,2022,3432,0,pop,383865,3264015,"brazilian,pop,mpb,rnb",0.88,15,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Idiota #157,Jão,2023,11382958,1,pop,687537,3690681,"brazilian,pop,mpb,rnb",0.39,14,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Campo de Morango #377,Luisa Sonza,2023,39645939,1,pop,673891,2556798,"brazilian,pop,mpb,rnb",0.78,13,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Pupila #33,Pop Brasil,2023,15386515,1,pop,617307,2104862,"brazilian,pop,mpb,rnb",0.76,0,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Deixa #158,Pop Brasil,2023,43350118,1,pop,770890,2585513,"brazilian,pop,mpb,rnb",0.86,8,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Idiota #480,Jão,2023,5703134,1,pop,795522,2374862,"brazilian,pop,mpb,rnb",0.3,0,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Campo de Morango #484,Luisa Sonza,2023,20355246,1,pop,92774,2508450,"brazilian,pop,mpb,rnb",0.77,4,festa,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Envolver #408,Anitta,2023,12210410,1,pop,276942,2661947,"brazilian,pop,mpb,rnb",0.79,2,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Cheguei #304,Ludmilla,2023,1062166,1,pop,258648,3705613,"brazilian,pop,mpb,rnb",0.68,6,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Campo de Morango #233,Luisa Sonza,2023,9006442,1,pop,300326,863303,"brazilian,pop,mpb,rnb",0.25,1,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Campo de Morango #176,Luisa Sonza,2023,15099911,1,pop,868817,1814711,"brazilian,pop,mpb,rnb",0.48,5,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Flash #203,Ludmilla,2023,2969,0,pop,711845,3359927,"brazilian,pop,mpb,rnb",0.63,13,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Principalmente Sinto Sua Falta #273,Luisa Sonza,2023,3894,0,pop,895990,545338,"brazilian,pop,mpb,rnb",0.23,4,cotidiano,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_1
Boys Don't Cry #67,Anitta,2023,742,0,pop,438062,1822228,"brazilian,pop,mpb,rnb",0.49,3,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Cheguei #350,Ludmilla,2023,4193,0,pop,322368,1831517,"brazilian,pop,mpb,rnb",0.78,3,ostentação,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Deixa #350,Pop Brasil,2023,4813,0,pop,759847,147744,"brazilian,pop,mpb,rnb",0.78,8,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_3
Envolver #378,Anitta,2023,3561,0,pop,206489,4185405,"brazilian,pop,mpb,rnb",0.44,0,protesto,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
Anaconda #478,Luisa Sonza,2023,2755,0,pop,846506,643964,"brazilian,pop,mpb,rnb",0.69,1,romance,124,0.8,0.8,0.7,0.1,-5,G,1,0.01,0.1,0,12.0,0.3,0.05,0.1,0.1,pop_2
